timestamp,P_L_kW,P_PV_kW,c_b,c_s,hour,weekday,is_workday
2016-01-27 10:00,0.469735,0.042197,0.2200,0.0600,10,2,1
2016-01-27 11:00,0.506493,0.062363,0.2200,0.0600,11,2,1
2016-01-27 12:00,0.528048,0.069204,0.2200,0.0600,12,2,1
2016-01-27 13:00,0.555675,0.061048,0.2200,0.0600,13,2,1
2016-01-27 14:00,0.523238,0.039917,0.2200,0.0600,14,2,1
2016-01-27 15:00,0.508215,0.013243,0.2200,0.0600,15,2,1
2016-01-27 16:00,0.492711,0.000422,0.2200,0.0600,16,2,1
2016-01-27 17:00,0.454095,0.000000,0.3400,0.0600,17,2,1
2016-01-27 18:00,0.491892,0.000000,0.3400,0.0600,18,2,1
2016-01-27 19:00,0.469562,0.000000,0.3400,0.0600,19,2,1
2016-01-27 20:00,0.423169,0.000000,0.3400,0.0600,20,2,1
2016-01-27 21:00,0.355504,0.000000,0.3400,0.0600,21,2,1
2016-01-27 22:00,0.264397,0.000000,0.1600,0.0600,22,2,1
2016-01-27 23:00,0.216975,0.000000,0.1600,0.0600,23,2,1
2016-01-28 00:00,0.307971,0.000000,0.1600,0.0600,0,3,1
2016-01-28 01:00,0.282444,0.000000,0.1600,0.0600,1,3,1
2016-01-28 02:00,0.325532,0.000000,0.1600,0.0600,2,3,1
2016-01-28 03:00,0.326509,0.000000,0.1600,0.0600,3,3,1
2016-01-28 04:00,0.342880,0.000000,0.1600,0.0600,4,3,1
2016-01-28 05:00,0.392158,0.000000,0.1600,0.0600,5,3,1
2016-01-28 06:00,0.336247,0.000000,0.1600,0.0600,6,3,1
2016-01-28 07:00,0.425254,0.000000,0.2200,0.0600,7,3,1
2016-01-28 08:00,0.486290,0.000542,0.2200,0.0600,8,3,1
2016-01-28 09:00,0.484843,0.015828,0.2200,0.0600,9,3,1
2016-01-28 10:00,0.494778,0.042211,0.2200,0.0600,10,3,1
2016-01-28 11:00,0.510275,0.062018,0.2200,0.0600,11,3,1
2016-01-28 12:00,0.526460,0.068766,0.2200,0.0600,12,3,1
2016-01-28 13:00,0.538616,0.060838,0.2200,0.0600,13,3,1
2016-01-28 14:00,0.598085,0.040158,0.2200,0.0600,14,3,1
2016-01-28 15:00,0.597467,0.013792,0.2200,0.0600,15,3,1
2016-01-28 16:00,0.541669,0.000446,0.2200,0.0600,16,3,1
2016-01-28 17:00,0.510602,0.000000,0.3400,0.0600,17,3,1
2016-01-28 18:00,0.495112,0.000000,0.3400,0.0600,18,3,1
2016-01-28 19:00,0.479401,0.000000,0.3400,0.0600,19,3,1
2016-01-28 20:00,0.426966,0.000000,0.3400,0.0600,20,3,1
2016-01-28 21:00,0.330400,0.000000,0.3400,0.0600,21,3,1
2016-01-28 22:00,0.250144,0.000000,0.1600,0.0600,22,3,1
2016-01-28 23:00,0.184715,0.000000,0.1600,0.0600,23,3,1
2016-01-29 00:00,0.264027,0.000000,0.1600,0.0600,0,4,1
2016-01-29 01:00,0.276469,0.000000,0.1600,0.0600,1,4,1
2016-01-29 02:00,0.298623,0.000000,0.1600,0.0600,2,4,1
2016-01-29 03:00,0.299227,0.000000,0.1600,0.0600,3,4,1
2016-01-29 04:00,0.309839,0.000000,0.1600,0.0600,4,4,1
2016-01-29 05:00,0.367076,0.000000,0.1600,0.0600,5,4,1
2016-01-29 06:00,0.292571,0.000000,0.1600,0.0600,6,4,1
2016-01-29 07:00,0.384861,0.000000,0.2200,0.0600,7,4,1
2016-01-29 08:00,0.466003,0.000760,0.2200,0.0600,8,4,1
2016-01-29 09:00,0.510452,0.022202,0.2200,0.0600,9,4,1
2016-01-29 10:00,0.529061,0.057899,0.2200,0.0600,10,4,1
2016-01-29 11:00,0.548492,0.084567,0.2200,0.0600,11,4,1
2016-01-29 12:00,0.564410,0.093687,0.2200,0.0600,12,4,1
2016-01-29 13:00,0.568157,0.083120,0.2200,0.0600,13,4,1
2016-01-29 14:00,0.543194,0.055371,0.2200,0.0600,14,4,1
2016-01-29 15:00,0.508236,0.019658,0.2200,0.0600,15,4,1
2016-01-29 16:00,0.492131,0.000643,0.2200,0.0600,16,4,1
2016-01-29 17:00,0.474468,0.000000,0.3400,0.0600,17,4,1
2016-01-29 18:00,0.491592,0.000000,0.3400,0.0600,18,4,1
2016-01-29 19:00,0.449260,0.000000,0.3400,0.0600,19,4,1
2016-01-29 20:00,0.421376,0.000000,0.3400,0.0600,20,4,1
2016-01-29 21:00,0.361578,0.000000,0.3400,0.0600,21,4,1
2016-01-29 22:00,0.270980,0.000000,0.1600,0.0600,22,4,1
2016-01-29 23:00,0.234931,0.000000,0.1600,0.0600,23,4,1
2016-01-30 00:00,0.363599,0.000000,0.2000,0.0600,0,5,0
2016-01-30 01:00,0.348185,0.000000,0.2000,0.0600,1,5,0
2016-01-30 02:00,0.344849,0.000000,0.2000,0.0600,2,5,0
2016-01-30 03:00,0.352749,0.000000,0.2000,0.0600,3,5,0
2016-01-30 04:00,0.417108,0.000000,0.2000,0.0600,4,5,0
2016-01-30 05:00,0.435813,0.000000,0.2000,0.0600,5,5,0
2016-01-30 06:00,0.389568,0.000000,0.2000,0.0600,6,5,0
2016-01-30 07:00,0.440059,0.000000,0.2000,0.0600,7,5,0
2016-01-30 08:00,0.545694,0.000842,0.2000,0.0600,8,5,0
2016-01-30 09:00,0.534052,0.024645,0.2000,0.0600,9,5,0
2016-01-30 10:00,0.522265,0.062865,0.2000,0.0600,10,5,0
2016-01-30 11:00,0.554215,0.091277,0.2000,0.0600,11,5,0
2016-01-30 12:00,0.581167,0.101027,0.2000,0.0600,12,5,0
2016-01-30 13:00,0.571998,0.089876,0.2000,0.0600,13,5,0
2016-01-30 14:00,0.561604,0.060409,0.2000,0.0600,14,5,0
2016-01-30 15:00,0.550955,0.022138,0.2000,0.0600,15,5,0
2016-01-30 16:00,0.566841,0.000730,0.2000,0.0600,16,5,0
2016-01-30 17:00,0.544892,0.000000,0.2000,0.0600,17,5,0
2016-01-30 18:00,0.560159,0.000000,0.2000,0.0600,18,5,0
2016-01-30 19:00,0.548495,0.000000,0.2000,0.0600,19,5,0
2016-01-30 20:00,0.462386,0.000000,0.2000,0.0600,20,5,0
2016-01-30 21:00,0.392996,0.000000,0.2000,0.0600,21,5,0
2016-01-30 22:00,0.306480,0.000000,0.2000,0.0600,22,5,0
2016-01-30 23:00,0.311020,0.000000,0.2000,0.0600,23,5,0
2016-01-31 00:00,0.379516,0.000000,0.2000,0.0600,0,6,0
2016-01-31 01:00,0.382876,0.000000,0.2000,0.0600,1,6,0
2016-01-31 02:00,0.363522,0.000000,0.2000,0.0600,2,6,0
2016-01-31 03:00,0.382876,0.000000,0.2000,0.0600,3,6,0
2016-01-31 04:00,0.418289,0.000000,0.2000,0.0600,4,6,0
2016-01-31 05:00,0.401020,0.000000,0.2000,0.0600,5,6,0
2016-01-31 06:00,0.359231,0.000000,0.2000,0.0600,6,6,0
2016-01-31 07:00,0.438850,0.000000,0.2000,0.0600,7,6,0
2016-01-31 08:00,0.515955,0.000918,0.2000,0.0600,8,6,0
2016-01-31 09:00,0.530046,0.026919,0.2000,0.0600,9,6,0
2016-01-31 10:00,0.519550,0.067188,0.2000,0.0600,10,6,0
2016-01-31 11:00,0.527228,0.096978,0.2000,0.0600,11,6,0
2016-01-31 12:00,0.579559,0.107233,0.2000,0.0600,12,6,0
2016-01-31 13:00,0.607461,0.095646,0.2000,0.0600,13,6,0
2016-01-31 14:00,0.580675,0.064846,0.2000,0.0600,14,6,0
2016-01-31 15:00,0.559065,0.024496,0.2000,0.0600,15,6,0
2016-01-31 16:00,0.521871,0.000812,0.2000,0.0600,16,6,0
2016-01-31 17:00,0.521815,0.000000,0.2000,0.0600,17,6,0
2016-01-31 18:00,0.543149,0.000000,0.2000,0.0600,18,6,0
2016-01-31 19:00,0.494441,0.000000,0.2000,0.0600,19,6,0
2016-01-31 20:00,0.448134,0.000000,0.2000,0.0600,20,6,0
2016-01-31 21:00,0.396763,0.000000,0.2000,0.0600,21,6,0
2016-01-31 22:00,0.333402,0.000000,0.2000,0.0600,22,6,0
2016-01-31 23:00,0.281651,0.000000,0.2000,0.0600,23,6,0
2016-02-01 00:00,0.297742,0.000000,0.1600,0.0600,0,0,1
2016-02-01 01:00,0.306376,0.000000,0.1600,0.0600,1,0,1
2016-02-01 02:00,0.281879,0.000000,0.1600,0.0600,2,0,1
2016-02-01 03:00,0.308395,0.000000,0.1600,0.0600,3,0,1
2016-02-01 04:00,0.277750,0.000000,0.1600,0.0600,4,0,1
2016-02-01 05:00,0.317951,0.000000,0.1600,0.0600,5,0,1
2016-02-01 06:00,0.295751,0.000000,0.1600,0.0600,6,0,1
2016-02-01 07:00,0.390008,0.000000,0.2200,0.0600,7,0,1
2016-02-01 08:00,0.470539,0.000656,0.2200,0.0600,8,0,1
2016-02-01 09:00,0.505522,0.019284,0.2200,0.0600,9,0,1
2016-02-01 10:00,0.508681,0.047110,0.2200,0.0600,10,0,1
2016-02-01 11:00,0.528027,0.067597,0.2200,0.0600,11,0,1
2016-02-01 12:00,0.539326,0.074669,0.2200,0.0600,12,0,1
2016-02-01 13:00,0.567017,0.066768,0.2200,0.0600,13,0,1
2016-02-01 14:00,0.553746,0.045649,0.2200,0.0600,14,0,1
2016-02-01 15:00,0.510679,0.017753,0.2200,0.0600,15,0,1
2016-02-01 16:00,0.504135,0.000591,0.2200,0.0600,16,0,1
2016-02-01 17:00,0.455541,0.000000,0.3400,0.0600,17,0,1
2016-02-01 18:00,0.467747,0.000000,0.3400,0.0600,18,0,1
2016-02-01 19:00,0.445261,0.000000,0.3400,0.0600,19,0,1
2016-02-01 20:00,0.403114,0.000000,0.3400,0.0600,20,0,1
2016-02-01 21:00,0.332443,0.000000,0.3400,0.0600,21,0,1
2016-02-01 22:00,0.259184,0.000000,0.1600,0.0600,22,0,1
2016-02-01 23:00,0.223276,0.000000,0.1600,0.0600,23,0,1
2016-02-02 00:00,0.325089,0.000000,0.1600,0.0600,0,1,1
2016-02-02 01:00,0.302001,0.000000,0.1600,0.0600,1,1,1
2016-02-02 02:00,0.297921,0.000000,0.1600,0.0600,2,1,1
2016-02-02 03:00,0.317941,0.000000,0.1600,0.0600,3,1,1
2016-02-02 04:00,0.300258,0.000000,0.1600,0.0600,4,1,1
2016-02-02 05:00,0.354115,0.000000,0.1600,0.0600,5,1,1
2016-02-02 06:00,0.311712,0.000000,0.1600,0.0600,6,1,1
2016-02-02 07:00,0.390144,0.000000,0.2200,0.0600,7,1,1
2016-02-02 08:00,0.433157,0.000757,0.2200,0.0600,8,1,1
2016-02-02 09:00,0.449826,0.021013,0.2200,0.0600,9,1,1
2016-02-02 10:00,0.442438,0.050266,0.2200,0.0600,10,1,1
2016-02-02 11:00,0.481138,0.071701,0.2200,0.0600,11,1,1
2016-02-02 12:00,0.518441,0.079118,0.2200,0.0600,12,1,1
2016-02-02 13:00,0.556185,0.070918,0.2200,0.0600,13,1,1
2016-02-02 14:00,0.541829,0.048883,0.2200,0.0600,14,1,1
2016-02-02 15:00,0.550286,0.019545,0.2200,0.0600,15,1,1
2016-02-02 16:00,0.501059,0.000651,0.2200,0.0600,16,1,1
2016-02-02 17:00,0.515710,0.000000,0.3400,0.0600,17,1,1
2016-02-02 18:00,0.495230,0.000000,0.3400,0.0600,18,1,1
2016-02-02 19:00,0.467703,0.000000,0.3400,0.0600,19,1,1
2016-02-02 20:00,0.434189,0.000000,0.3400,0.0600,20,1,1
2016-02-02 21:00,0.357759,0.000000,0.3400,0.0600,21,1,1
2016-02-02 22:00,0.298979,0.000000,0.1600,0.0600,22,1,1
2016-02-02 23:00,0.208607,0.000000,0.1600,0.0600,23,1,1
2016-02-03 00:00,0.278657,0.000000,0.1600,0.0600,0,2,1
2016-02-03 01:00,0.274564,0.000000,0.1600,0.0600,1,2,1
2016-02-03 02:00,0.339750,0.000000,0.1600,0.0600,2,2,1
2016-02-03 03:00,0.329955,0.000000,0.1600,0.0600,3,2,1
2016-02-03 04:00,0.324988,0.000000,0.1600,0.0600,4,2,1
2016-02-03 05:00,0.349240,0.000000,0.1600,0.0600,5,2,1
2016-02-03 06:00,0.266516,0.000000,0.1600,0.0600,6,2,1
2016-02-03 07:00,0.358892,0.000000,0.2200,0.0600,7,2,1
2016-02-03 08:00,0.470232,0.001171,0.2200,0.0600,8,2,1
2016-02-03 09:00,0.490593,0.027309,0.2200,0.0600,9,2,1
2016-02-03 10:00,0.501895,0.063988,0.2200,0.0600,10,2,1
2016-02-03 11:00,0.519045,0.090738,0.2200,0.0600,11,2,1
2016-02-03 12:00,0.523997,0.100016,0.2200,0.0600,12,2,1
2016-02-03 13:00,0.519256,0.089859,0.2200,0.0600,13,2,1
2016-02-03 14:00,0.525034,0.062429,0.2200,0.0600,14,2,1
2016-02-03 15:00,0.513875,0.025634,0.2200,0.0600,15,2,1
2016-02-03 16:00,0.491939,0.000854,0.2200,0.0600,16,2,1
2016-02-03 17:00,0.498028,0.000000,0.3400,0.0600,17,2,1
2016-02-03 18:00,0.505009,0.000000,0.3400,0.0600,18,2,1
2016-02-03 19:00,0.448559,0.000000,0.3400,0.0600,19,2,1
2016-02-03 20:00,0.386737,0.000000,0.3400,0.0600,20,2,1
2016-02-03 21:00,0.343914,0.000000,0.3400,0.0600,21,2,1
2016-02-03 22:00,0.302085,0.000000,0.1600,0.0600,22,2,1
2016-02-03 23:00,0.269611,0.000000,0.1600,0.0600,23,2,1
2016-02-04 00:00,0.329774,0.000000,0.1600,0.0600,0,3,1
2016-02-04 01:00,0.315354,0.000000,0.1600,0.0600,1,3,1
2016-02-04 02:00,0.292729,0.000000,0.1600,0.0600,2,3,1
2016-02-04 03:00,0.293508,0.000000,0.1600,0.0600,3,3,1
2016-02-04 04:00,0.290480,0.000000,0.1600,0.0600,4,3,1
2016-02-04 05:00,0.344082,0.000000,0.1600,0.0600,5,3,1
2016-02-04 06:00,0.279275,0.000000,0.1600,0.0600,6,3,1
2016-02-04 07:00,0.379044,0.000000,0.2200,0.0600,7,3,1
2016-02-04 08:00,0.479492,0.001615,0.2200,0.0600,8,3,1
2016-02-04 09:00,0.500992,0.032001,0.2200,0.0600,9,3,1
2016-02-04 10:00,0.509693,0.073478,0.2200,0.0600,10,3,1
2016-02-04 11:00,0.550559,0.103587,0.2200,0.0600,11,3,1
2016-02-04 12:00,0.555063,0.114049,0.2200,0.0600,12,3,1
2016-02-04 13:00,0.520077,0.102697,0.2200,0.0600,13,3,1
2016-02-04 14:00,0.516535,0.071894,0.2200,0.0600,14,3,1
2016-02-04 15:00,0.506798,0.030280,0.2200,0.0600,15,3,1
2016-02-04 16:00,0.492737,0.001179,0.2200,0.0600,16,3,1
2016-02-04 17:00,0.485294,0.000000,0.3400,0.0600,17,3,1
2016-02-04 18:00,0.448926,0.000000,0.3400,0.0600,18,3,1
2016-02-04 19:00,0.425007,0.000000,0.3400,0.0600,19,3,1
2016-02-04 20:00,0.394009,0.000000,0.3400,0.0600,20,3,1
2016-02-04 21:00,0.337459,0.000000,0.3400,0.0600,21,3,1
2016-02-04 22:00,0.269845,0.000000,0.1600,0.0600,22,3,1
2016-02-04 23:00,0.242509,0.000000,0.1600,0.0600,23,3,1
2016-02-05 00:00,0.341221,0.000000,0.1600,0.0600,0,4,1
2016-02-05 01:00,0.333733,0.000000,0.1600,0.0600,1,4,1
2016-02-05 02:00,0.317941,0.000000,0.1600,0.0600,2,4,1
2016-02-05 03:00,0.308010,0.000000,0.1600,0.0600,3,4,1
2016-02-05 04:00,0.320557,0.000000,0.1600,0.0600,4,4,1
2016-02-05 05:00,0.351511,0.000000,0.1600,0.0600,5,4,1
2016-02-05 06:00,0.325222,0.000000,0.1600,0.0600,6,4,1
2016-02-05 07:00,0.420135,0.000000,0.2200,0.0600,7,4,1
2016-02-05 08:00,0.480652,0.001624,0.2200,0.0600,8,4,1
2016-02-05 09:00,0.511396,0.027656,0.2200,0.0600,9,4,1
2016-02-05 10:00,0.487272,0.062253,0.2200,0.0600,10,4,1
2016-02-05 11:00,0.503552,0.087253,0.2200,0.0600,11,4,1
2016-02-05 12:00,0.556658,0.095954,0.2200,0.0600,12,4,1
2016-02-05 13:00,0.578133,0.086588,0.2200,0.0600,13,4,1
2016-02-05 14:00,0.550727,0.061067,0.2200,0.0600,14,4,1
2016-02-05 15:00,0.524317,0.026353,0.2200,0.0600,15,4,1
2016-02-05 16:00,0.508426,0.001252,0.2200,0.0600,16,4,1
2016-02-05 17:00,0.491996,0.000000,0.3400,0.0600,17,4,1
2016-02-05 18:00,0.495286,0.000000,0.3400,0.0600,18,4,1
2016-02-05 19:00,0.495640,0.000000,0.3400,0.0600,19,4,1
2016-02-05 20:00,0.445302,0.000000,0.3400,0.0600,20,4,1
2016-02-05 21:00,0.383569,0.000000,0.3400,0.0600,21,4,1
2016-02-05 22:00,0.286089,0.000000,0.1600,0.0600,22,4,1
2016-02-05 23:00,0.241183,0.000000,0.1600,0.0600,23,4,1
2016-02-06 00:00,0.368021,0.000000,0.2000,0.0600,0,5,0
2016-02-06 01:00,0.386037,0.000000,0.2000,0.0600,1,5,0
2016-02-06 02:00,0.383998,0.000000,0.2000,0.0600,2,5,0
2016-02-06 03:00,0.381397,0.000000,0.2000,0.0600,3,5,0
2016-02-06 04:00,0.395485,0.000000,0.2000,0.0600,4,5,0
2016-02-06 05:00,0.403694,0.000000,0.2000,0.0600,5,5,0
2016-02-06 06:00,0.373246,0.000000,0.2000,0.0600,6,5,0
2016-02-06 07:00,0.452389,0.000000,0.2000,0.0600,7,5,0
2016-02-06 08:00,0.527495,0.001792,0.2000,0.0600,8,5,0
2016-02-06 09:00,0.522778,0.026494,0.2000,0.0600,9,5,0
2016-02-06 10:00,0.503279,0.058490,0.2000,0.0600,10,5,0
2016-02-06 11:00,0.561605,0.081508,0.2000,0.0600,11,5,0
2016-02-06 12:00,0.587467,0.089528,0.2000,0.0600,12,5,0
2016-02-06 13:00,0.581676,0.080957,0.2000,0.0600,13,5,0
2016-02-06 14:00,0.588991,0.057505,0.2000,0.0600,14,5,0
2016-02-06 15:00,0.527332,0.025400,0.2000,0.0600,15,5,0
2016-02-06 16:00,0.505987,0.001444,0.2000,0.0600,16,5,0
2016-02-06 17:00,0.518637,0.000000,0.2000,0.0600,17,5,0
2016-02-06 18:00,0.541950,0.000000,0.2000,0.0600,18,5,0
2016-02-06 19:00,0.550012,0.000000,0.2000,0.0600,19,5,0
2016-02-06 20:00,0.492941,0.000000,0.2000,0.0600,20,5,0
2016-02-06 21:00,0.441189,0.000000,0.2000,0.0600,21,5,0
2016-02-06 22:00,0.374073,0.000000,0.2000,0.0600,22,5,0
2016-02-06 23:00,0.313992,0.000000,0.2000,0.0600,23,5,0
2016-02-07 00:00,0.397496,0.000000,0.2000,0.0600,0,6,0
2016-02-07 01:00,0.408804,0.000000,0.2000,0.0600,1,6,0
2016-02-07 02:00,0.378765,0.000000,0.2000,0.0600,2,6,0
2016-02-07 03:00,0.388117,0.000000,0.2000,0.0600,3,6,0
2016-02-07 04:00,0.379412,0.000000,0.2000,0.0600,4,6,0
2016-02-07 05:00,0.412083,0.000000,0.2000,0.0600,5,6,0
2016-02-07 06:00,0.365741,0.000000,0.2000,0.0600,6,6,0
2016-02-07 07:00,0.480860,0.000000,0.2000,0.0600,7,6,0
2016-02-07 08:00,0.507231,0.002848,0.2000,0.0600,8,6,0
2016-02-07 09:00,0.526661,0.036895,0.2000,0.0600,9,6,0
2016-02-07 10:00,0.548216,0.079919,0.2000,0.0600,10,6,0
2016-02-07 11:00,0.557471,0.110733,0.2000,0.0600,11,6,0
2016-02-07 12:00,0.605363,0.121481,0.2000,0.0600,12,6,0
2016-02-07 13:00,0.605663,0.110067,0.2000,0.0600,13,6,0
2016-02-07 14:00,0.566635,0.078724,0.2000,0.0600,14,6,0
2016-02-07 15:00,0.534177,0.035555,0.2000,0.0600,15,6,0
2016-02-07 16:00,0.528596,0.002378,0.2000,0.0600,16,6,0
2016-02-07 17:00,0.507814,0.000000,0.2000,0.0600,17,6,0
2016-02-07 18:00,0.502938,0.000000,0.2000,0.0600,18,6,0
2016-02-07 19:00,0.480363,0.000000,0.2000,0.0600,19,6,0
2016-02-07 20:00,0.451896,0.000000,0.2000,0.0600,20,6,0
2016-02-07 21:00,0.438169,0.000000,0.2000,0.0600,21,6,0
2016-02-07 22:00,0.378211,0.000000,0.2000,0.0600,22,6,0
2016-02-07 23:00,0.359130,0.000000,0.2000,0.0600,23,6,0
2016-02-08 00:00,0.362136,0.000000,0.1600,0.0600,0,0,1
2016-02-08 01:00,0.347270,0.000000,0.1600,0.0600,1,0,1
2016-02-08 02:00,0.315659,0.000000,0.1600,0.0600,2,0,1
2016-02-08 03:00,0.313746,0.000000,0.1600,0.0600,3,0,1
2016-02-08 04:00,0.350022,0.000000,0.1600,0.0600,4,0,1
2016-02-08 05:00,0.359015,0.000000,0.1600,0.0600,5,0,1
2016-02-08 06:00,0.310272,0.000000,0.1600,0.0600,6,0,1
2016-02-08 07:00,0.406723,0.000000,0.2200,0.0600,7,0,1
2016-02-08 08:00,0.485327,0.002459,0.2200,0.0600,8,0,1
2016-02-08 09:00,0.513642,0.028156,0.2200,0.0600,9,0,1
2016-02-08 10:00,0.505214,0.059868,0.2200,0.0600,10,0,1
2016-02-08 11:00,0.516155,0.082484,0.2200,0.0600,11,0,1
2016-02-08 12:00,0.549062,0.090377,0.2200,0.0600,12,0,1
2016-02-08 13:00,0.565508,0.082040,0.2200,0.0600,13,0,1
2016-02-08 14:00,0.534266,0.059072,0.2200,0.0600,14,0,1
2016-02-08 15:00,0.493038,0.027254,0.2200,0.0600,15,0,1
2016-02-08 16:00,0.476382,0.002113,0.2200,0.0600,16,0,1
2016-02-08 17:00,0.483778,0.000000,0.3400,0.0600,17,0,1
2016-02-08 18:00,0.459430,0.000000,0.3400,0.0600,18,0,1
2016-02-08 19:00,0.455785,0.000000,0.3400,0.0600,19,0,1
2016-02-08 20:00,0.421694,0.000000,0.3400,0.0600,20,0,1
2016-02-08 21:00,0.394777,0.000000,0.3400,0.0600,21,0,1
2016-02-08 22:00,0.345344,0.000000,0.1600,0.0600,22,0,1
2016-02-08 23:00,0.255464,0.000000,0.1600,0.0600,23,0,1
2016-02-09 00:00,0.323153,0.000000,0.1600,0.0600,0,1,1
2016-02-09 01:00,0.311323,0.000000,0.1600,0.0600,1,1,1
2016-02-09 02:00,0.315296,0.000000,0.1600,0.0600,2,1,1
2016-02-09 03:00,0.305300,0.000000,0.1600,0.0600,3,1,1
2016-02-09 04:00,0.335592,0.000000,0.1600,0.0600,4,1,1
2016-02-09 05:00,0.374839,0.000000,0.1600,0.0600,5,1,1
2016-02-09 06:00,0.284828,0.000000,0.1600,0.0600,6,1,1
2016-02-09 07:00,0.359723,0.000000,0.2200,0.0600,7,1,1
2016-02-09 08:00,0.459392,0.003559,0.2200,0.0600,8,1,1
2016-02-09 09:00,0.463357,0.036303,0.2200,0.0600,9,1,1
2016-02-09 10:00,0.455191,0.075806,0.2200,0.0600,10,1,1
2016-02-09 11:00,0.469115,0.103857,0.2200,0.0600,11,1,1
2016-02-09 12:00,0.498993,0.113652,0.2200,0.0600,12,1,1
2016-02-09 13:00,0.536049,0.103355,0.2200,0.0600,13,1,1
2016-02-09 14:00,0.494382,0.074901,0.2200,0.0600,14,1,1
2016-02-09 15:00,0.472144,0.035269,0.2200,0.0600,15,1,1
2016-02-09 16:00,0.486113,0.003128,0.2200,0.0600,16,1,1
2016-02-09 17:00,0.480491,0.000000,0.3400,0.0600,17,1,1
2016-02-09 18:00,0.470151,0.000000,0.3400,0.0600,18,1,1
2016-02-09 19:00,0.456572,0.000000,0.3400,0.0600,19,1,1
2016-02-09 20:00,0.414155,0.000000,0.3400,0.0600,20,1,1
2016-02-09 21:00,0.345501,0.000000,0.3400,0.0600,21,1,1
2016-02-09 22:00,0.276175,0.000000,0.1600,0.0600,22,1,1
2016-02-09 23:00,0.228474,0.000000,0.1600,0.0600,23,1,1
2016-02-10 00:00,0.314115,0.000000,0.1600,0.0600,0,2,1
2016-02-10 01:00,0.301849,0.000000,0.1600,0.0600,1,2,1
2016-02-10 02:00,0.322163,0.000000,0.1600,0.0600,2,2,1
2016-02-10 03:00,0.351944,0.000000,0.1600,0.0600,3,2,1
2016-02-10 04:00,0.360106,0.000000,0.1600,0.0600,4,2,1
2016-02-10 05:00,0.356843,0.000000,0.1600,0.0600,5,2,1
2016-02-10 06:00,0.313328,0.000000,0.1600,0.0600,6,2,1
2016-02-10 07:00,0.424144,0.000000,0.2200,0.0600,7,2,1
2016-02-10 08:00,0.509670,0.003016,0.2200,0.0600,8,2,1
2016-02-10 09:00,0.494766,0.027614,0.2200,0.0600,9,2,1
2016-02-10 10:00,0.485833,0.056653,0.2200,0.0600,10,2,1
2016-02-10 11:00,0.501244,0.077187,0.2200,0.0600,11,2,1
2016-02-10 12:00,0.512216,0.084358,0.2200,0.0600,12,2,1
2016-02-10 13:00,0.554075,0.076848,0.2200,0.0600,13,2,1
2016-02-10 14:00,0.535199,0.056040,0.2200,0.0600,14,2,1
2016-02-10 15:00,0.515884,0.026908,0.2200,0.0600,15,2,1
2016-02-10 16:00,0.486958,0.002699,0.2200,0.0600,16,2,1
2016-02-10 17:00,0.486807,0.000000,0.3400,0.0600,17,2,1
2016-02-10 18:00,0.504909,0.000000,0.3400,0.0600,18,2,1
2016-02-10 19:00,0.455611,0.000000,0.3400,0.0600,19,2,1
2016-02-10 20:00,0.435382,0.000000,0.3400,0.0600,20,2,1
2016-02-10 21:00,0.365264,0.000000,0.3400,0.0600,21,2,1
2016-02-10 22:00,0.293568,0.000000,0.1600,0.0600,22,2,1
2016-02-10 23:00,0.246399,0.000000,0.1600,0.0600,23,2,1
2016-02-11 00:00,0.314295,0.000000,0.1600,0.0600,0,3,1
2016-02-11 01:00,0.301595,0.000000,0.1600,0.0600,1,3,1
2016-02-11 02:00,0.319760,0.000000,0.1600,0.0600,2,3,1
2016-02-11 03:00,0.318740,0.000000,0.1600,0.0600,3,3,1
2016-02-11 04:00,0.333377,0.000000,0.1600,0.0600,4,3,1
2016-02-11 05:00,0.347912,0.000000,0.1600,0.0600,5,3,1
2016-02-11 06:00,0.294683,0.000000,0.1600,0.0600,6,3,1
2016-02-11 07:00,0.392897,0.000000,0.2200,0.0600,7,3,1
2016-02-11 08:00,0.469321,0.004347,0.2200,0.0600,8,3,1
2016-02-11 09:00,0.516011,0.035976,0.2200,0.0600,9,3,1
2016-02-11 10:00,0.519442,0.072548,0.2200,0.0600,10,3,1
2016-02-11 11:00,0.546351,0.098304,0.2200,0.0600,11,3,1
2016-02-11 12:00,0.539707,0.107296,0.2200,0.0600,12,3,1
2016-02-11 13:00,0.554136,0.097905,0.2200,0.0600,13,3,1
2016-02-11 14:00,0.548890,0.071828,0.2200,0.0600,14,3,1
2016-02-11 15:00,0.502684,0.035138,0.2200,0.0600,15,3,1
2016-02-11 16:00,0.478963,0.003945,0.2200,0.0600,16,3,1
2016-02-11 17:00,0.475706,0.000000,0.3400,0.0600,17,3,1
2016-02-11 18:00,0.459049,0.000000,0.3400,0.0600,18,3,1
2016-02-11 19:00,0.441411,0.000000,0.3400,0.0600,19,3,1
2016-02-11 20:00,0.421677,0.000000,0.3400,0.0600,20,3,1
2016-02-11 21:00,0.372260,0.000000,0.3400,0.0600,21,3,1
2016-02-11 22:00,0.294094,0.000000,0.1600,0.0600,22,3,1
2016-02-11 23:00,0.242400,0.000000,0.1600,0.0600,23,3,1
2016-02-12 00:00,0.320694,0.000000,0.1600,0.0600,0,4,1
2016-02-12 01:00,0.332895,0.000000,0.1600,0.0600,1,4,1
2016-02-12 02:00,0.317720,0.000000,0.1600,0.0600,2,4,1
